"TOA5","sdle-sf01","CR1000","47777","CR1000.Std.24","CPU:SLDESF01Program-pyroandweather.CR1","27205","SF01"
"TIMESTAMP","RECORD","SlrW_Avg","SlrkJ_2_Tot","WindDir_Avg","WindSpd_Avg","WindSpd_Max","WindSpd_TMx","AirTemp_Avg","RelHum_Avg","AirPress_Avg","RainAmt_Avg","HailAmt_Avg","Result8_Avg","Result9_Avg"
"TS","RN","W/m^2","kJ/m^2","Degrees","m/s","m/s","m/s","Celsius","%","hPa","mm","hits/cm2","Units","Units"
"","","Avg","Tot","Avg","Avg","Max","TMx","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2013-12-24 18:00:00",381059,0,0,253.1,3.66,5,"2013-12-24 17:59:20",-6.3,65.95,1008,0,0,0,0
"2013-12-24 18:01:00",381060,0,0,248.7,2.817,4.1,"2013-12-24 18:00:35",-6.3,66.2,1008,0,0,0,0
"2013-12-24 18:02:00",381061,0,0,258.6,2.62,3.4,"2013-12-24 18:01:10",-6.3,66.12,1008,0,0,0,0
"2013-12-24 18:03:00",381062,0,0,239.6,1.75,2.1,"2013-12-24 18:03:00",-6.3,66.35,1008,0,0,0,0
"2013-12-24 18:04:00",381063,0,0,244.2,3.05,3.6,"2013-12-24 18:03:10",-6.3,66,1008,0,0,0,0
"2013-12-24 18:05:00",381064,0,0,248.1,3.467,4.7,"2013-12-24 18:04:45",-6.333,64.96,1008,0,0,0,0
"2013-12-24 18:06:00",381065,0,0,244.1,2.68,3.8,"2013-12-24 18:05:25",-6.4,64.64,1008,0,0,0,0
"2013-12-24 18:07:00",381066,0,0,248.7,3.77,5,"2013-12-24 18:06:40",-6.45,64.85,1008,0,0,0,0
"2013-12-24 18:08:00",381067,0,0,241.6,3.358,3.9,"2013-12-24 18:07:35",-6.5,65.03,1008,0,0,0,0
"2013-12-24 18:09:00",381068,0,0,228.2,2.15,2.6,"2013-12-24 18:08:05",-6.57,65.37,1008,0,0,0,0
"2013-12-24 18:10:00",381069,0,0,246,2.567,3.5,"2013-12-24 18:09:50",-6.6,65.82,1008,0,0,0,0
"2013-12-24 18:11:00",381070,0,0,234.6,2.42,3,"2013-12-24 18:10:15",-6.6,66.25,1008,0,0,0,0
"2013-12-24 18:12:00",381071,0,0,227.7,2.13,3.5,"2013-12-24 18:12:00",-6.69,66.68,1008,0,0,0,0
"2013-12-24 18:13:00",381072,0,0,229.2,2.233,3.4,"2013-12-24 18:12:10",-6.7,66.74,1008,0,0,0,0
"2013-12-24 18:14:00",381073,0,0,230.8,1.68,2.1,"2013-12-24 18:13:55",-6.76,66.9,1008,0,0,0,0
"2013-12-24 18:15:00",381074,0,0,239.6,1.55,2.4,"2013-12-24 18:14:10",-6.8,67.19,1008,0,0,0,0
"2013-12-24 18:16:00",381075,0,0,244.7,1.85,2.2,"2013-12-24 18:15:10",-6.8,67.71,1008,0,0,0,0
"2013-12-24 18:17:00",381076,0,0,242.2,2.683,4.5,"2013-12-24 18:16:40",-6.8,67.71,1008,0,0,0,0
"2013-12-24 18:18:00",381077,0,0,249.5,2.25,3,"2013-12-24 18:17:05",-6.86,67.79,1008,0,0,0,0
"2013-12-24 18:20:00",381078,0,0,249,2.65,3.7,"2013-12-24 18:18:05",-6.9,67.49,1008,0,0,0,0
"2013-12-24 18:21:00",381079,0,0,257.5,2.34,3.4,"2013-12-24 18:20:10",-6.9,67.57,1008,0,0,0,0
"2013-12-24 18:22:00",381080,0,0,257.1,1.567,2,"2013-12-24 18:21:30",-6.9,68.03,1008,0,0,0,0
"2013-12-24 18:23:00",381081,0,0,218.7,2.07,3.1,"2013-12-24 18:23:00",-6.9,68.23,1008,0,0,0,0
"2013-12-24 18:24:00",381082,0,0,234.2,2.14,2.9,"2013-12-24 18:23:05",-6.9,68.15,1008,0,0,0,0
"2013-12-24 18:25:00",381083,0,0,205.6,2.35,3.4,"2013-12-24 18:24:45",-6.908,68.11,1008,0,0,0,0
"2013-12-24 18:26:00",381084,0,0,219.2,2.61,3.6,"2013-12-24 18:26:00",-7,68.05,1008,0,0,0,0
"2013-12-24 18:28:00",381085,0,0,235.7,2.65,3.8,"2013-12-24 18:26:05",-7,68.18,1008,0,0,0,0
"2013-12-24 18:29:00",381086,0,0,249.3,2.24,3.9,"2013-12-24 18:28:25",-7,68.35,1008,0,0,0,0
"2013-12-24 18:30:00",381087,0,0,255.9,2.408,3.2,"2013-12-24 18:29:20",-7,68.73,1008,0,0,0,0
"2013-12-24 18:31:00",381088,0,0,243.7,3.29,3.5,"2013-12-24 18:30:10",-7,68.8,1008,0,0,0,0
"2013-12-24 18:32:00",381089,0,0,247.5,3.083,3.8,"2013-12-24 18:31:20",-7.025,68.66,1008,0,0,0,0
"2013-12-24 18:33:00",381090,0,0,250.5,2.61,3.1,"2013-12-24 18:32:25",-7.1,68.65,1008,0,0,0,0
"2013-12-24 18:34:00",381091,0,0,260.6,2.55,3.5,"2013-12-24 18:33:10",-7.1,68.7,1008,0,0,0,0
"2013-12-24 18:35:00",381092,0,0,249.8,2.483,3,"2013-12-24 18:34:35",-7.1,68.81,1008,0,0,0,0
"2013-12-24 18:36:00",381093,0,0,244.5,2.33,2.9,"2013-12-24 18:35:10",-7.1,68.8,1008,0,0,0,0
"2013-12-24 18:37:00",381094,0,0,235.3,2.492,2.8,"2013-12-24 18:36:20",-7.1,68.76,1008,0,0,0,0
"2013-12-24 18:38:00",381095,0,0,272.6,2.09,3,"2013-12-24 18:37:20",-7.1,68.74,1008,0,0,0,0
"2013-12-24 18:39:00",381096,0,0,273.5,1.85,2.4,"2013-12-24 18:38:05",-7.1,68.8,1008,0,0,0,0
"2013-12-24 18:40:00",381097,0,0,279.9,2.067,3.1,"2013-12-24 18:39:10",-7.1,68.89,1008,0,0,0,0
"2013-12-24 18:41:00",381098,0,0,271.7,1.84,2.5,"2013-12-24 18:40:40",-7.09,69.1,1008,0,0,0,0
"2013-12-24 18:42:00",381099,0,0,267.6,1.817,2.1,"2013-12-24 18:41:50",-7,69.32,1008,0,0,0,0
"2013-12-24 18:43:00",381100,0,0,250.1,1.71,2,"2013-12-24 18:42:05",-7,69.4,1008,0,0,0,0
"2013-12-24 18:44:00",381101,0,0,275.4,1.408,1.7,"2013-12-24 18:43:55",-7,69.45,1008,0,0,0,0
"2013-12-24 18:45:00",381102,0,0,243.1,2.2,3,"2013-12-24 18:45:00",-7,69.24,1008,0,0,0,0
"2013-12-24 18:47:00",381103,0,0,251.6,2.255,3.5,"2013-12-24 18:45:50",-7,68.85,1008,0,0,0,0
"2013-12-24 18:48:00",381104,0,0,247.9,1.81,2.3,"2013-12-24 18:47:05",-7.03,68.83,1008,0,0,0,0
"2013-12-24 18:49:00",381105,0,0,248.7,1.892,2.4,"2013-12-24 18:48:50",-7.067,68.91,1008,0,0,0,0
"2013-12-24 18:50:00",381106,0,0,262.4,1.4,2.2,"2013-12-24 18:49:25",-7.08,68.95,1008,0,0,0,0
"2013-12-24 18:51:00",381107,0,0,249.1,2.09,2.9,"2013-12-24 18:51:00",-7.1,68.89,1008,0,0,0,0
"2013-12-24 18:52:00",381108,0,0,250.2,1.958,2.4,"2013-12-24 18:51:10",-7.1,68.72,1008,0,0,0,0
"2013-12-24 18:53:00",381109,0,0,248.4,1.92,2.3,"2013-12-24 18:52:25",-7.1,68.9,1008,0,0,0,0
"2013-12-24 18:54:00",381110,0,0,244.6,1.808,2.3,"2013-12-24 18:53:15",-7.1,68.93,1008,0,0,0,0
"2013-12-24 18:55:00",381111,0,0,249.4,2.2,2.6,"2013-12-24 18:54:15",-7.1,68.85,1008,0,0,0,0
"2013-12-24 18:57:00",381112,0,0,237.5,1.955,2.8,"2013-12-24 18:56:50",-7.1,68.91,1008,0,0,0,0
"2013-12-24 18:58:00",381113,0,0,249.8,1.78,2.3,"2013-12-24 18:57:05",-7.1,68.76,1008,0,0,0,0
"2013-12-24 19:00:00",381114,0,0,237.5,2.168,2.9,"2013-12-24 18:59:40",-7.1,68.75,1008,0,0,0,0
"2013-12-24 19:01:00",381115,0,0,232.6,1.74,2,"2013-12-24 19:00:10",-7.1,68.56,1008,0,0,0,0
"2013-12-24 19:02:00",381116,0,0,237.4,2.017,2.4,"2013-12-24 19:01:45",-7.1,68.5,1008,0,0,0,0
"2013-12-24 19:03:00",381117,0,0,241.2,1.89,2.1,"2013-12-24 19:02:35",-7.1,68.41,1008,0,0,0,0
"2013-12-24 19:04:00",381118,0,0,247.1,1.775,2.2,"2013-12-24 19:03:45",-7.1,68.54,1008,0,0,0,0
"2013-12-24 19:05:00",381119,0,0,258.1,1.92,2.4,"2013-12-24 19:04:40",-7.1,68.59,1008,0,0,0,0
"2013-12-24 19:07:00",381120,0,0,233.6,1.459,2.2,"2013-12-24 19:05:20",-7.1,68.44,1008,0,0,0,0
"2013-12-24 19:08:00",381121,0,0,262.3,1.15,1.6,"2013-12-24 19:08:00",-7.1,68.77,1008,0,0,0,0
"2013-12-24 19:09:00",381122,0,0,271.9,1.967,2.3,"2013-12-24 19:08:40",-7.1,68.92,1008,0,0,0,0
"2013-12-24 19:10:00",381123,0,0,270.2,1.61,2.1,"2013-12-24 19:09:05",-7.05,68.64,1008,0,0,0,0
"2013-12-24 19:11:00",381124,0,0,306.9,1.292,1.6,"2013-12-24 19:10:15",-7,68.7,1008,0,0,0,0
"2013-12-24 19:12:00",381125,0,0,307.7,0.96,1.2,"2013-12-24 19:11:05",-7,68.52,1008,0,0,0,0
"2013-12-24 19:13:00",381126,0,0,285.9,1.08,1.6,"2013-12-24 19:12:35",-7,68.5,1008,0,0,0,0
"2013-12-24 19:14:00",381127,0,0,278.3,1.317,1.6,"2013-12-24 19:13:35",-7,68.46,1008,0,0,0,0
"2013-12-24 19:15:00",381128,0,0,265.8,1.62,1.9,"2013-12-24 19:14:25",-7,68.75,1008,0,0,0,0
"2013-12-24 19:16:00",381129,0,0,261.3,1.092,1.3,"2013-12-24 19:15:05",-7,68.81,1008,0,0,0,0
"2013-12-24 19:17:00",381130,0,0,221.9,1.34,1.7,"2013-12-24 19:17:00",-6.99,68.61,1008,0,0,0,0
"2013-12-24 19:18:00",381131,0,0,247.8,1.875,2.5,"2013-12-24 19:17:50",-6.958,68.39,1008,0,0,0,0
"2013-12-24 19:19:00",381132,0,0,257.5,1.84,2.7,"2013-12-24 19:18:20",-6.9,68.17,1008,0,0,0,0
"2013-12-24 19:20:00",381133,0,0,247.1,1.74,2.3,"2013-12-24 19:19:20",-6.9,67.95,1008,0,0,0,0
"2013-12-24 19:21:00",381134,0,0,268,1,1.3,"2013-12-24 19:20:55",-6.9,67.75,1008,0,0,0,0
"2013-12-24 19:22:00",381135,0,0,236,1.24,1.4,"2013-12-24 19:21:25",-6.9,67.8,1008,0,0,0,0
"2013-12-24 19:23:00",381136,0,0,225,1.6,1.8,"2013-12-24 19:22:30",-6.9,67.72,1008,0,0,0,0
"2013-12-24 19:24:00",381137,0,0,243,1.492,1.9,"2013-12-24 19:24:00",-6.9,67.6,1008,0,0,0,0
"2013-12-24 19:25:00",381138,0,0,247.5,1.13,1.8,"2013-12-24 19:24:05",-6.9,67.52,1008,0,0,0,0
"2013-12-24 19:26:00",381139,0,0,243.1,0.758,1.1,"2013-12-24 19:25:55",-6.9,67.5,1008,0,0,0,0
"2013-12-24 19:27:00",381140,0,0,262,1.36,1.8,"2013-12-24 19:26:40",-6.9,67.47,1008,0,0,0,0
"2013-12-24 19:28:00",381141,0,0,256.7,1.7,3.3,"2013-12-24 19:27:35",-6.9,66.17,1008,0,0,0,0
"2013-12-24 19:29:00",381142,0,0,254.8,2.067,2.6,"2013-12-24 19:28:35",-6.833,64.23,1008,0,0,0,0
"2013-12-24 19:30:00",381143,0,0,245.1,1.81,2.8,"2013-12-24 19:30:00",-6.73,62.46,1008,0,0,0,0
"2013-12-24 19:31:00",381144,0,0,262.8,2.717,3.7,"2013-12-24 19:30:20",-6.592,60.77,1008,0,0,0,0
"2013-12-24 19:32:00",381145,0,0,255.3,3.4,5.7,"2013-12-24 19:31:55",-6.44,59.74,1008,0,0,0,0
"2013-12-24 19:33:00",381146,0,0,262.6,3.23,4.7,"2013-12-24 19:32:20",-6.33,58.53,1008,0,0,0,0
"2013-12-24 19:34:00",381147,0,0,275.3,2.158,3.9,"2013-12-24 19:33:45",-6.225,57.53,1008,0,0,0,0
"2013-12-24 19:35:00",381148,0,0,267,3.53,5.1,"2013-12-24 19:34:10",-6.19,56.37,1008,0,0,0,0
"2013-12-24 19:36:00",381149,0,0,293.8,2.417,3.4,"2013-12-24 19:35:25",-6.1,55.42,1008,0,0,0,0
"2013-12-24 19:37:00",381150,0,0,258,2.72,3.5,"2013-12-24 19:36:25",-6.1,55.09,1008,0,0,0,0
"2013-12-24 19:38:00",381151,0,0,251.9,4.7,7.4,"2013-12-24 19:37:40",-6.02,54.83,1008,0,0,0,0
"2013-12-24 19:39:00",381152,0,0,263.5,3.783,4.5,"2013-12-24 19:38:30",-6,54.42,1008,0,0,0,0
"2013-12-24 19:40:00",381153,0,0,274.2,3.69,5.1,"2013-12-24 19:39:10",-6,53.41,1008,0,0,0,0
"2013-12-24 19:42:00",381154,0,0,264.1,3.168,4.7,"2013-12-24 19:40:45",-6,53.4,1008,0,0,0,0
"2013-12-24 19:43:00",381155,0,0,268.5,2.57,3.6,"2013-12-24 19:42:55",-5.97,53.32,1008,0,0,0,0
"2013-12-24 19:45:00",381156,0,0,266,2.173,3.5,"2013-12-24 19:43:35",-5.905,53.37,1008,0,0,0,0
"2013-12-24 19:46:00",381157,0,0,254.9,2.89,5,"2013-12-24 19:45:20",-5.9,53.31,1008,0,0,0,0
"2013-12-24 19:47:00",381158,0,0,257.3,4.142,6.2,"2013-12-24 19:46:30",-5.908,53.03,1008,0,0,0,0
"2013-12-24 19:48:00",381159,0,0,256.7,2.86,3.6,"2013-12-24 19:47:25",-5.99,53.07,1008,0,0,0,0
"2013-12-24 19:49:00",381160,0,0,255.4,2.908,4.6,"2013-12-24 19:48:25",-6,53.16,1008,0,0,0,0
"2013-12-24 19:50:00",381161,0,0,266.7,2,2.7,"2013-12-24 19:49:35",-6,53.16,1008,0,0,0,0
"2013-12-24 19:52:00",381162,0,0,263.9,2.095,3.6,"2013-12-24 19:50:15",-6,52.94,1008,0,0,0,0
"2013-12-24 19:53:00",381163,0,0,267.9,2.9,4.3,"2013-12-24 19:52:35",-6,52.28,1008,0,0,0,0
"2013-12-24 19:55:00",381164,0,0,262,2.727,3.9,"2013-12-24 19:53:30",-6,51.95,1008,0,0,0,0
"2013-12-24 19:56:00",381165,0,0,255.7,2.03,3.1,"2013-12-24 19:55:55",-6,51.8,1008,0,0,0,0
"2013-12-24 19:57:00",381166,0,0,272.2,2.333,3.5,"2013-12-24 19:56:10",-6,51.62,1008,0,0,0,0
"2013-12-24 19:58:00",381167,0,0,266.2,2.87,4.6,"2013-12-24 19:57:40",-6,51.81,1008,0,0,0,0
"2013-12-24 19:59:00",381168,0,0,265.2,2.51,4.2,"2013-12-24 19:58:20",-6,51.67,1008,0,0,0,0
