"TOA5","sdle-sf01","CR1000","47777","CR1000.Std.24","CPU:SLDESF01Program-pyroandweather.CR1","27205","SF01"
"TIMESTAMP","RECORD","SlrW_Avg","SlrkJ_2_Tot","WindDir_Avg","WindSpd_Avg","WindSpd_Max","WindSpd_TMx","AirTemp_Avg","RelHum_Avg","AirPress_Avg","RainAmt_Avg","HailAmt_Avg","Result8_Avg","Result9_Avg"
"TS","RN","W/m^2","kJ/m^2","Degrees","m/s","m/s","m/s","Celsius","%","hPa","mm","hits/cm2","Units","Units"
"","","Avg","Tot","Avg","Avg","Max","TMx","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2013-12-24 00:00:00",380079,0,0,237.4,4.917,6.1,"2013-12-23 23:59:40",-1.8,58.8,1001,0,0,0,0
"2013-12-24 00:01:00",380080,0,0,235.6,4.92,6,"2013-12-24 00:00:15",-1.8,58.82,1001,0,0,0,0
"2013-12-24 00:03:00",380081,0,0,237.2,5.182,6.9,"2013-12-24 00:01:40",-1.8,59.02,1001,0,0,0,0
"2013-12-24 00:04:00",380082,0,0,235,5.2,5.8,"2013-12-24 00:03:55",-1.8,59.29,1001,0,0,0,0
"2013-12-24 00:05:00",380083,0,0,230.8,5.325,7.4,"2013-12-24 00:04:35",-1.8,59.31,1001,0,0,0,0
"2013-12-24 00:06:00",380084,0,0,237,4.16,5.3,"2013-12-24 00:05:35",-1.8,59.63,1001,0,0,0,0
"2013-12-24 00:07:00",380085,0,0,243.7,4.742,5.6,"2013-12-24 00:06:35",-1.8,59.66,1001,0,0,0,0
"2013-12-24 00:08:00",380086,0,0,239.8,4.77,6.4,"2013-12-24 00:07:45",-1.8,59.69,1001,0,0,0,0
"2013-12-24 00:09:00",380087,0,0,235,5.08,6.6,"2013-12-24 00:08:30",-1.8,59.81,1001,0,0,0,0
"2013-12-24 00:10:00",380088,0,0,239,4.892,6.2,"2013-12-24 00:09:05",-1.8,59.93,1001,0,0,0,0
"2013-12-24 00:11:00",380089,0,0,235.3,4.38,5.2,"2013-12-24 00:10:05",-1.85,60.12,1001,0,0,0,0
"2013-12-24 00:12:00",380090,0,0,233.8,3.81,4.6,"2013-12-24 00:11:20",-1.87,60.22,1001,0,0,0,0
"2013-12-24 00:13:00",380091,0,0,238.8,4.733,6.1,"2013-12-24 00:12:15",-1.85,60.3,1001,0,0,0,0
"2013-12-24 00:14:00",380092,0,0,231.9,3.66,5,"2013-12-24 00:13:55",-1.85,60.38,1001,0,0,0,0
"2013-12-24 00:15:00",380093,0,0,233.1,4.517,5.9,"2013-12-24 00:14:25",-1.867,60.52,1001,0,0,0,0
"2013-12-24 00:16:00",380094,0,0,232.2,4.94,6.9,"2013-12-24 00:15:45",-1.9,60.64,1001,0,0,0,0
"2013-12-24 00:17:00",380095,0,0,231.8,5.26,6.9,"2013-12-24 00:16:10",-1.9,60.72,1001,0,0,0,0
"2013-12-24 00:18:00",380096,0,0,233.3,4.833,6.2,"2013-12-24 00:17:30",-1.9,60.97,1001,0,0,0,0
"2013-12-24 00:19:00",380097,0,0,239.4,5.1,6.1,"2013-12-24 00:19:00",-1.9,61.16,1001,0,0,0,0
"2013-12-24 00:20:00",380098,0,0,236.4,4.317,5.4,"2013-12-24 00:19:05",-1.9,61.32,1001,0,0,0,0
"2013-12-24 00:21:00",380099,0,0,224,3.66,4.7,"2013-12-24 00:20:15",-1.9,61.43,1001,0,0,0,0
"2013-12-24 00:22:00",380100,0,0,232.2,4.01,5.5,"2013-12-24 00:22:00",-1.9,61.42,1001,0,0,0,0
"2013-12-24 00:23:00",380101,0,0,225.8,4.792,6.4,"2013-12-24 00:22:55",-1.9,61.06,1001,0,0,0,0
"2013-12-24 00:24:00",380102,0,0,233.7,4.6,6.2,"2013-12-24 00:23:25",-1.9,60.23,1001,0,0,0,0
"2013-12-24 00:25:00",380103,0,0,245.4,4.742,5.8,"2013-12-24 00:24:15",-1.958,60.11,1001,0,0,0,0
"2013-12-24 00:26:00",380104,0,0,224.5,4.17,6.7,"2013-12-24 00:26:00",-2,60.21,1001,0,0,0,0
"2013-12-24 00:27:00",380105,0,0,252.2,5.76,6.6,"2013-12-24 00:26:15",-2,59.28,1001,0,0,0,0
"2013-12-24 00:28:00",380106,0,0,234.8,4.775,6.2,"2013-12-24 00:27:15",-2,58.84,1001,0,0,0,0
"2013-12-24 00:29:00",380107,0,0,237.2,4.8,6.1,"2013-12-24 00:28:55",-2,58.99,1001,0,0,0,0
"2013-12-24 00:30:00",380108,0,0,238.6,4.242,5.9,"2013-12-24 00:29:10",-2,59.05,1001,0,0,0,0
"2013-12-24 00:31:00",380109,0,0,235.4,3.75,4.3,"2013-12-24 00:30:50",-2,59.17,1001,0,0,0,0
"2013-12-24 00:33:00",380110,0,0,240.7,4.323,4.9,"2013-12-24 00:32:35",-2,59.03,1001,0,0,0,0
"2013-12-24 00:34:00",380111,0,0,224.7,3.08,4.2,"2013-12-24 00:34:00",-2,58.96,1001,0,0,0,0
"2013-12-24 00:35:00",380112,0,0,245.4,4.925,6.2,"2013-12-24 00:34:10",-2,58.68,1001,0,0,0,0
"2013-12-24 00:36:00",380113,0,0,238.9,4.05,5.9,"2013-12-24 00:35:05",-2,58.46,1001,0,0,0,0
"2013-12-24 00:37:00",380114,0,0,240.8,5.1,6.3,"2013-12-24 00:36:50",-2,58.54,1001,0,0,0,0
"2013-12-24 00:38:00",380115,0,0,233.3,4.3,5.4,"2013-12-24 00:37:05",-2,58.31,1001,0,0,0,0
"2013-12-24 00:39:00",380116,0,0,228.4,4.1,4.5,"2013-12-24 00:38:05",-2,58.45,1001,0,0,0,0
"2013-12-24 00:40:00",380117,0,0,244.9,4.408,5.8,"2013-12-24 00:39:40",-2,58.53,1001,0,0,0,0
"2013-12-24 00:41:00",380118,0,0,238.3,4.22,5.7,"2013-12-24 00:40:20",-2,58.39,1001,0,0,0,0
"2013-12-24 00:42:00",380119,0,0,233.1,3.525,4.3,"2013-12-24 00:41:10",-2,58.55,1001,0,0,0,0
"2013-12-24 00:43:00",380120,0,0,238.9,2.75,3.6,"2013-12-24 00:42:25",-2,58.6,1001,0,0,0,0
"2013-12-24 00:45:00",380121,0,0,234.3,3.982,4.6,"2013-12-24 00:44:15",-2,58.6,1001,0,0,0,0
"2013-12-24 00:46:00",380122,0,0,231,3.7,4.7,"2013-12-24 00:45:15",-2,58.55,1001,0,0,0,0
"2013-12-24 00:47:00",380123,0,0,238.9,3.15,3.5,"2013-12-24 00:46:30",-2,58.72,1001,0,0,0,0
"2013-12-24 00:48:00",380124,0,0,233.2,3.29,4.2,"2013-12-24 00:47:35",-2,58.95,1001,0,0,0,0
"2013-12-24 00:49:00",380125,0,0,225.3,3.242,4.4,"2013-12-24 00:48:55",-2,58.97,1001,0,0,0,0
"2013-12-24 00:50:00",380126,0,0,236.1,4.84,5.7,"2013-12-24 00:49:45",-2,58.97,1001,0,0,0,0
"2013-12-24 00:51:00",380127,0,0,229.2,4.22,6,"2013-12-24 00:51:00",-2,58.91,1001,0,0,0,0
"2013-12-24 00:52:00",380128,0,0,237.7,5.017,6.8,"2013-12-24 00:51:25",-2,58.53,1001,0,0,0,0
"2013-12-24 00:53:00",380129,0,0,235.7,4.32,6.9,"2013-12-24 00:52:35",-2,58.45,1001,0,0,0,0
"2013-12-24 00:54:00",380130,0,0,230.7,3.94,5.3,"2013-12-24 00:53:15",-2.05,58.29,1001,0,0,0,0
"2013-12-24 00:55:00",380131,0,0,243,4.342,5.4,"2013-12-24 00:54:10",-2.1,58.31,1001,0,0,0,0
"2013-12-24 00:56:00",380132,0,0,229.9,4.58,6.3,"2013-12-24 00:55:10",-2.1,58.18,1001,0,0,0,0
"2013-12-24 00:57:00",380133,0,0,227.7,4.05,6.4,"2013-12-24 00:56:25",-2.1,58.3,1001,0,0,0,0
"2013-12-24 00:58:00",380134,0,0,233.6,3.11,4,"2013-12-24 00:58:00",-2.1,58.4,1001,0,0,0,0
"2013-12-24 01:00:00",380135,0,0,229.5,3.936,5.2,"2013-12-24 00:59:45",-2.1,58.6,1001,0,0,0,0
"2013-12-24 01:01:00",380136,0,0,237.4,4.02,5.6,"2013-12-24 01:00:40",-2.17,58.58,1001,0,0,0,0
"2013-12-24 01:02:00",380137,0,0,240.3,4.333,5,"2013-12-24 01:01:05",-2.2,58.6,1001,0,0,0,0
"2013-12-24 01:03:00",380138,0,0,238.2,4.67,5.6,"2013-12-24 01:03:00",-2.2,58.73,1001,0,0,0,0
"2013-12-24 01:05:00",380139,0,0,243,5.6,7.5,"2013-12-24 01:04:40",-2.2,58.77,1001,0,0,0,0
"2013-12-24 01:06:00",380140,0,0,243.7,4.77,5.7,"2013-12-24 01:05:05",-2.2,58.87,1001,0,0,0,0
"2013-12-24 01:07:00",380141,0,0,236.3,5.308,6.5,"2013-12-24 01:06:35",-2.208,58.85,1001,0,0,0,0
"2013-12-24 01:08:00",380142,0,0,236.5,5.16,7,"2013-12-24 01:07:20",-2.27,58.95,1001,0,0,0,0
"2013-12-24 01:09:00",380143,0,0,227.3,4.05,5.3,"2013-12-24 01:08:05",-2.3,59.24,1001,0,0,0,0
"2013-12-24 01:10:00",380144,0,0,231.7,3.86,4.8,"2013-12-24 01:09:35",-2.3,59.35,1001,0,0,0,0
"2013-12-24 01:12:00",380145,0,0,237.5,4.641,5.8,"2013-12-24 01:10:35",-2.3,59.33,1001,0,0,0,0
"2013-12-24 01:13:00",380146,0,0,229.9,3.89,5,"2013-12-24 01:12:15",-2.3,59.55,1001,0,0,0,0
"2013-12-24 01:14:00",380147,0,0,222.9,2.858,4,"2013-12-24 01:13:30",-2.3,59.89,1001,0,0,0,0
"2013-12-24 01:15:00",380148,0,0,243.5,3.37,3.7,"2013-12-24 01:15:00",-2.3,60.09,1001,0,0,0,0
"2013-12-24 01:16:00",380149,0,0,235.9,3.317,4.3,"2013-12-24 01:15:55",-2.3,60.13,1001,0,0,0,0
"2013-12-24 01:17:00",380150,0,0,240.6,4.34,5.4,"2013-12-24 01:16:35",-2.3,60.26,1001,0,0,0,0
"2013-12-24 01:18:00",380151,0,0,240.1,3.72,5.4,"2013-12-24 01:17:55",-2.3,60.47,1000,0,0,0,0
"2013-12-24 01:19:00",380152,0,0,241.3,3.742,5,"2013-12-24 01:18:20",-2.3,60.59,1000,0,0,0,0
"2013-12-24 01:20:00",380153,0,0,234.4,3.7,4.3,"2013-12-24 01:19:20",-2.3,60.5,1000,0,0,0,0
"2013-12-24 01:21:00",380154,0,0,213.9,4.967,6.7,"2013-12-24 01:20:40",-2.3,60.43,1000,0,0,0,0
"2013-12-24 01:22:00",380155,0,0,227,3.77,5.2,"2013-12-24 01:21:55",-2.37,60.55,1000,0,0,0,0
"2013-12-24 01:23:00",380156,0,0,224.8,4.3,5.3,"2013-12-24 01:22:05",-2.4,60.56,1000,0,0,0,0
"2013-12-24 01:24:00",380157,0,0,236.4,4.208,5.7,"2013-12-24 01:23:20",-2.4,60.78,1000,0,0,0,0
"2013-12-24 01:25:00",380158,0,0,231.7,4.12,4.9,"2013-12-24 01:24:55",-2.4,60.88,1000,0,0,0,0
"2013-12-24 01:26:00",380159,0,0,237.3,5.025,5.8,"2013-12-24 01:25:20",-2.4,60.78,1000,0,0,0,0
"2013-12-24 01:27:00",380160,0,0,227.3,4.31,5.3,"2013-12-24 01:27:00",-2.4,60.83,1000,0,0,0,0
"2013-12-24 01:29:00",380161,0,0,228.8,4.291,6,"2013-12-24 01:28:10",-2.405,61.01,1000,0,0,0,0
"2013-12-24 01:30:00",380162,0,0,232.1,3.75,4.9,"2013-12-24 01:29:30",-2.4,61.33,1000,0,0,0,0
"2013-12-24 01:31:00",380163,0,0,235.5,4.408,5.4,"2013-12-24 01:30:10",-2.4,61.3,1000,0,0,0,0
"2013-12-24 01:32:00",380164,0,0,232.1,3.89,4.8,"2013-12-24 01:31:35",-2.4,61.34,1000,0,0,0,0
"2013-12-24 01:33:00",380165,0,0,240.6,3.6,4.7,"2013-12-24 01:32:55",-2.4,61.63,1000,0,0,0,0
"2013-12-24 01:34:00",380166,0,0,234.3,3.93,5.8,"2013-12-24 01:34:00",-2.4,61.61,1000,0,0,0,0
"2013-12-24 01:35:00",380167,0,0,242.2,3.91,5.3,"2013-12-24 01:34:05",-2.4,61.54,1000,0,0,0,0
"2013-12-24 01:36:00",380168,0,0,239.2,4.733,6.3,"2013-12-24 01:35:30",-2.4,61.7,1000,0,0,0,0
"2013-12-24 01:37:00",380169,0,0,250.4,5.23,5.8,"2013-12-24 01:36:55",-2.44,61.56,1000,0,0,0,0
"2013-12-24 01:38:00",380170,0,0,243,4.89,6.4,"2013-12-24 01:37:20",-2.5,61.77,1000,0,0,0,0
"2013-12-24 01:39:00",380171,0,0,243.9,4.467,5.6,"2013-12-24 01:38:45",-2.5,62.08,1000,0,0,0,0
"2013-12-24 01:40:00",380172,0,0,243.5,4.69,6.1,"2013-12-24 01:40:00",-2.5,62.54,1000,0,0,0,0
"2013-12-24 01:41:00",380173,0,0,237.8,4.392,5.3,"2013-12-24 01:40:15",-2.5,62.78,1000,0,0,0,0
"2013-12-24 01:42:00",380174,0,0,235.2,4.16,5.6,"2013-12-24 01:41:55",-2.5,63.29,1000,0,0,0,0
"2013-12-24 01:43:00",380175,0,0,244.9,4.33,5.2,"2013-12-24 01:42:30",-2.5,63.48,1000,0,0,0,0
"2013-12-24 01:44:00",380176,0,0,248.9,4.208,5.3,"2013-12-24 01:43:15",-2.583,63.63,1000,0,0,0,0
"2013-12-24 01:45:00",380177,0,0,259.6,4.87,5.5,"2013-12-24 01:44:25",-2.6,64.02,1000,0,0,0,0
"2013-12-24 01:46:00",380178,0,0,243.6,3.98,4.6,"2013-12-24 01:45:15",-2.6,64.38,1000,0,0,0,0
"2013-12-24 01:47:00",380179,0,0,247.9,3.45,5.1,"2013-12-24 01:46:25",-2.6,64.97,1000,0,0,0,0
"2013-12-24 01:48:00",380180,0,0,251.7,3.62,4.9,"2013-12-24 01:47:50",-2.6,65.33,1000,0,0,0,0
"2013-12-24 01:49:00",380181,0,0,242.9,4.233,4.7,"2013-12-24 01:48:25",-2.6,65.63,1000,0,0,0,0
"2013-12-24 01:50:00",380182,0,0,241,3.58,4.5,"2013-12-24 01:49:05",-2.64,66.09,1000,0,0,0,0
"2013-12-24 01:51:00",380183,0,0,228.9,3.525,4.7,"2013-12-24 01:50:25",-2.7,66.18,1000,0,0,0,0
"2013-12-24 01:52:00",380184,0,0,241.2,3.58,4.2,"2013-12-24 01:51:55",-2.7,66.19,1000,0,0,0,0
"2013-12-24 01:53:00",380185,0,0,235.6,4.19,5.3,"2013-12-24 01:52:50",-2.7,66.3,1000,0,0,0,0
"2013-12-24 01:54:00",380186,0,0,237.4,4.092,5.1,"2013-12-24 01:53:35",-2.7,66.28,1000,0,0,0,0
"2013-12-24 01:55:00",380187,0,0,234.6,3.44,4.5,"2013-12-24 01:54:45",-2.7,66.21,1000,0,0,0,0
"2013-12-24 01:56:00",380188,0,0,238.3,4.033,5,"2013-12-24 01:56:00",-2.7,65.8,1000,0,0,0,0
"2013-12-24 01:57:00",380189,0,0,234.7,4.12,4.5,"2013-12-24 01:56:15",-2.8,65.83,1000,0,0,0,0
"2013-12-24 01:58:00",380190,0,0,238.4,3.51,4.1,"2013-12-24 01:57:30",-2.8,65.94,1000,0,0,0,0
"2013-12-24 01:59:00",380191,0,0,234.3,2.908,3.4,"2013-12-24 01:58:45",-2.8,66.15,1000,0,0,0,0
