"TOA5","sdle-sf01","CR1000","47777","CR1000.Std.24","CPU:SLDESF01Program-pyroandweather.CR1","27205","SF01"
"TIMESTAMP","RECORD","SlrW_Avg","SlrkJ_2_Tot","WindDir_Avg","WindSpd_Avg","WindSpd_Max","WindSpd_TMx","AirTemp_Avg","RelHum_Avg","AirPress_Avg","RainAmt_Avg","HailAmt_Avg","Result8_Avg","Result9_Avg"
"TS","RN","W/m^2","kJ/m^2","Degrees","m/s","m/s","m/s","Celsius","%","hPa","mm","hits/cm2","Units","Units"
"","","Avg","Tot","Avg","Avg","Max","TMx","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2013-12-24 16:00:00",380951,24.5,1.470003,263.6,4.075,6.1,"2013-12-24 15:59:20",-6.9,60.88,1006,0,0,0,0
"2013-12-24 16:01:00",380952,21.69,1.084657,267.4,4.21,4.9,"2013-12-24 16:00:30",-6.85,60.66,1006,0,0,0,0
"2013-12-24 16:02:00",380953,19.85,1.191154,270,4.342,5.7,"2013-12-24 16:01:40",-6.8,60.5,1006,0,0,0,0
"2013-12-24 16:03:00",380954,18.97,0.948542,264.9,5.14,6.3,"2013-12-24 16:02:30",-6.8,60.37,1006,0,0,0,0
"2013-12-24 16:05:00",380955,16.86,1.854273,270,4.123,6.1,"2013-12-24 16:03:45",-6.85,60.37,1006,0,0,0,0
"2013-12-24 16:06:00",380956,15.02,0.7509343,270.4,4.61,5.6,"2013-12-24 16:05:05",-6.86,60.34,1007,0,0,0,0
"2013-12-24 16:07:00",380957,14.71,0.8826704,261.4,3.992,5.7,"2013-12-24 16:06:05",-6.8,60.45,1007,0,0,0,0
"2013-12-24 16:08:00",380958,14.71,0.7355554,285.2,4.2,5.4,"2013-12-24 16:07:40",-6.8,60.56,1006,0,0,0,0
"2013-12-24 16:10:00",380959,15.22,1.67424,274.7,3.755,5.8,"2013-12-24 16:10:00",-6.8,60.81,1006,0,0,0,0
"2013-12-24 16:11:00",380960,16.34,0.8168092,265.4,6.53,7.9,"2013-12-24 16:10:35",-6.8,60.19,1006,0,0,0,0
"2013-12-24 16:12:00",380961,16.21,0.9727061,267.8,5.8,7,"2013-12-24 16:12:00",-6.8,59.97,1006,0,0,0,0
"2013-12-24 16:13:00",380962,15.48,0.7739972,272.3,4.5,6.2,"2013-12-24 16:12:25",-6.8,60.06,1006,0,0,0,0
"2013-12-24 16:15:00",380963,15.24,1.676461,269.3,3.268,4.9,"2013-12-24 16:14:25",-6.8,60.81,1007,0,0,0,0
"2013-12-24 16:16:00",380964,16.29,0.8146279,267.2,5,6.6,"2013-12-24 16:15:55",-6.8,60.28,1007,0,0,0,0
"2013-12-24 16:17:00",380965,14.6,0.8761166,257.8,4.625,5.8,"2013-12-24 16:16:05",-6.8,59.42,1007,0,0,0,0
"2013-12-24 16:18:00",380966,12.89,0.6444601,270.5,4.05,4.9,"2013-12-24 16:17:40",-6.8,59.42,1007,0,0,0,0
"2013-12-24 16:19:00",380967,12.11,0.7268068,274.8,3.475,5.2,"2013-12-24 16:18:15",-6.708,59.35,1007,0,0,0,0
"2013-12-24 16:20:00",380968,12.16,0.6082401,262.8,3.75,5,"2013-12-24 16:19:40",-6.7,59.71,1007,0,0,0,0
"2013-12-24 16:21:00",380969,12.6,0.6302023,279.1,3.9,5.6,"2013-12-24 16:20:55",-6.7,59.91,1007,0,0,0,0
"2013-12-24 16:22:00",380970,13.78,0.82673,270.8,4.308,5.8,"2013-12-24 16:21:25",-6.7,60.06,1007,0,0,0,0
"2013-12-24 16:23:00",380971,14.65,0.7323077,262.3,3.24,3.8,"2013-12-24 16:23:00",-6.7,60.45,1007,0,0,0,0
"2013-12-24 16:24:00",380972,14.58,0.729017,265.1,3.51,5.1,"2013-12-24 16:23:10",-6.7,60.74,1007,0,0,0,0
"2013-12-24 16:25:00",380973,13.52,0.8113639,280.3,2.025,3.1,"2013-12-24 16:24:55",-6.683,61.15,1007,0,0,0,0
"2013-12-24 16:26:00",380974,12.32,0.6159363,264.5,3.14,4.2,"2013-12-24 16:25:55",-6.6,61.33,1007,0,0,0,0
"2013-12-24 16:27:00",380975,12.08,0.7246268,262.3,5.342,6.4,"2013-12-24 16:26:15",-6.6,60.85,1007,0,0,0,0
"2013-12-24 16:28:00",380976,11.99,0.599465,251.8,5.65,6.8,"2013-12-24 16:27:50",-6.61,60.3,1007,0,0,0,0
"2013-12-24 16:29:00",380977,10.83,0.6499726,262.5,4.525,5.8,"2013-12-24 16:28:10",-6.617,60.09,1007,0,0,0,0
"2013-12-24 16:30:00",380978,9.13,0.4567371,271.4,3.87,5.6,"2013-12-24 16:29:25",-6.6,60.11,1007,0,0,0,0
"2013-12-24 16:31:00",380979,8.41,0.4205043,271.2,3.11,4.7,"2013-12-24 16:30:05",-6.6,60.16,1007,0,0,0,0
"2013-12-24 16:32:00",380980,8.53,0.5116345,271.3,3.758,5.2,"2013-12-24 16:31:50",-6.6,59.98,1007,0,0,0,0
"2013-12-24 16:33:00",380981,8.56,0.4281947,267.9,5.75,6.6,"2013-12-24 16:32:35",-6.6,59.57,1007,0,0,0,0
"2013-12-24 16:34:00",380982,8.32,0.416115,268,4.13,7,"2013-12-24 16:34:00",-6.6,59.62,1007,0,0,0,0
"2013-12-24 16:35:00",380983,7.576,0.4545444,264.1,5.625,6.7,"2013-12-24 16:34:25",-6.6,59.79,1007,0,0,0,0
"2013-12-24 16:36:00",380984,7.224,0.3612231,259.9,3.88,5.4,"2013-12-24 16:35:05",-6.6,60.12,1007,0,0,0,0
"2013-12-24 16:37:00",380985,7.082,0.4249064,266,3.675,4.9,"2013-12-24 16:37:00",-6.6,60.6,1007,0,0,0,0
"2013-12-24 16:38:00",380986,7.356,0.3678145,259.3,4.42,5.6,"2013-12-24 16:37:05",-6.6,60.3,1007,0,0,0,0
"2013-12-24 16:40:00",380987,7.556,0.8311478,260.6,3.518,5.3,"2013-12-24 16:40:00",-6.6,60.42,1007,0,0,0,0
"2013-12-24 16:41:00",380988,6.632,0.3315805,262.4,3.74,5,"2013-12-24 16:40:05",-6.6,60.67,1007,0,0,0,0
"2013-12-24 16:42:00",380989,5.471,0.3282843,264.3,3.917,5.4,"2013-12-24 16:41:45",-6.6,60.88,1007,0,0,0,0
"2013-12-24 16:43:00",380990,4.589,0.2294716,260.9,4.68,6.6,"2013-12-24 16:42:05",-6.6,60.14,1007,0,0,0,0
"2013-12-24 16:45:00",380991,3.853,0.4238149,258.7,3.014,4.4,"2013-12-24 16:43:10",-6.6,60.29,1007,0,0,0,0
"2013-12-24 16:46:00",380992,3.294,0.164695,264.2,3.36,4.5,"2013-12-24 16:45:10",-6.6,60.38,1007,0,0,0,0
"2013-12-24 16:47:00",380993,2.928,0.1756745,261.7,4.225,5.2,"2013-12-24 16:46:25",-6.6,60.02,1007,0,0,0,0
"2013-12-24 16:48:00",380994,2.459,0.1229727,267.7,4.88,6.4,"2013-12-24 16:47:35",-6.54,59.74,1007,0,0,0,0
"2013-12-24 16:49:00",380995,2.284,0.1141895,261.4,4.21,4.9,"2013-12-24 16:48:55",-6.5,59.58,1007,0,0,0,0
"2013-12-24 16:50:00",380996,1.976,0.1185817,253.1,3.608,4.6,"2013-12-24 16:50:00",-6.5,59.78,1007,0,0,0,0
"2013-12-24 16:51:00",380997,1.954,0.09771989,258.7,4.76,6.4,"2013-12-24 16:50:45",-6.5,59.9,1007,0,0,0,0
"2013-12-24 16:52:00",380998,1.793,0.1076031,264.2,4.875,6.4,"2013-12-24 16:51:50",-6.5,59.78,1007,0,0,0,0
"2013-12-24 16:53:00",380999,1.757,0.08783996,274.7,4.62,5.7,"2013-12-24 16:52:30",-6.5,60.15,1007,0,0,0,0
"2013-12-24 16:54:00",381000,1.757,0.08784071,266.4,4.76,6.6,"2013-12-24 16:53:15",-6.5,60.51,1007,0,0,0,0
"2013-12-24 16:55:00",381001,1.373,0.08235122,268.2,3.225,4.2,"2013-12-24 16:54:40",-6.5,61,1007,0,0,0,0
"2013-12-24 16:56:00",381002,1.296,0.06478299,250.1,2.81,4,"2013-12-24 16:55:10",-6.5,61.59,1007,0,0,0,0
"2013-12-24 16:58:00",381003,0.908,0.09991847,260.2,2.995,6.5,"2013-12-24 16:57:55",-6.5,61.85,1007,0,0,0,0
"2013-12-24 16:59:00",381004,0.637,0.03184183,272,3.91,6.2,"2013-12-24 16:59:00",-6.5,61.97,1007,0,0,0,0
"2013-12-24 17:00:00",381005,0.439,0.02635147,264.3,5.167,6.3,"2013-12-24 16:59:45",-6.5,61.46,1007,0,0,0,0
"2013-12-24 17:01:00",381006,0.439,0.02195958,269.5,4.95,6.1,"2013-12-24 17:00:05",-6.49,60.94,1007,0,0,0,0
"2013-12-24 17:02:00",381007,0.439,0.02635122,262.6,5.308,6,"2013-12-24 17:01:30",-6.4,60.65,1007,0,0,0,0
"2013-12-24 17:03:00",381008,0.439,0.02195911,277.6,2.6,5.1,"2013-12-24 17:02:05",-6.4,60.9,1007,0,0,0,0
"2013-12-24 17:04:00",381009,0.439,0.02195907,263.1,3.1,4.2,"2013-12-24 17:03:25",-6.4,61.01,1007,0,0,0,0
"2013-12-24 17:05:00",381010,0.439,0.02635095,260.3,3.533,5,"2013-12-24 17:04:20",-6.4,60.69,1007,0,0,0,0
"2013-12-24 17:06:00",381011,0.439,0.02195912,257.3,4.88,5.5,"2013-12-24 17:05:45",-6.4,60.45,1007,0,0,0,0
"2013-12-24 17:07:00",381012,0.329,0.01646936,256.2,3.6,5,"2013-12-24 17:06:05",-6.4,60.22,1007,0,0,0,0
"2013-12-24 17:08:00",381013,0.165,0.009881503,267.1,3.625,5.1,"2013-12-24 17:07:35",-6.4,60.39,1007,0,0,0,0
"2013-12-24 17:09:00",381014,0,0,272.6,4.2,5.2,"2013-12-24 17:08:20",-6.4,60.14,1007,0,0,0,0
"2013-12-24 17:11:00",381015,0,0,262.7,3.786,4.6,"2013-12-24 17:09:05",-6.341,60.46,1007,0,0,0,0
"2013-12-24 17:12:00",381016,0,0,256.4,3.14,3.5,"2013-12-24 17:11:25",-6.3,60.88,1007,0,0,0,0
"2013-12-24 17:14:00",381017,0,0,261.3,4.077,5.6,"2013-12-24 17:13:30",-6.3,61.25,1007,0,0,0,0
"2013-12-24 17:15:00",381018,0,0,259,4.55,5.8,"2013-12-24 17:14:55",-6.3,61.94,1007,0,0,0,0
"2013-12-24 17:16:00",381019,0,0,259.1,4.95,5.8,"2013-12-24 17:15:05",-6.3,62.95,1007,0,0,0,0
"2013-12-24 17:17:00",381020,0,0,273.4,2.89,5.2,"2013-12-24 17:16:05",-6.4,63.72,1007,0,0,0,0
"2013-12-24 17:18:00",381021,0,0,259.1,2.967,3.9,"2013-12-24 17:17:30",-6.4,64.17,1007,0,0,0,0
"2013-12-24 17:19:00",381022,0,0,267.7,3.04,4.2,"2013-12-24 17:18:40",-6.4,64.14,1007,0,0,0,0
"2013-12-24 17:21:00",381023,0,0,256.8,4.25,5.9,"2013-12-24 17:20:40",-6.4,63.89,1007,0,0,0,0
"2013-12-24 17:22:00",381024,0,0,254.1,4.27,5.5,"2013-12-24 17:21:45",-6.4,64.02,1007,0,0,0,0
"2013-12-24 17:24:00",381025,0,0,266.5,3.027,4.9,"2013-12-24 17:22:10",-6.314,63.36,1007,0,0,0,0
"2013-12-24 17:25:00",381026,0,0,265.1,2.99,4.4,"2013-12-24 17:25:00",-6.3,63.18,1007,0,0,0,0
"2013-12-24 17:26:00",381027,0,0,249.2,3.858,4.8,"2013-12-24 17:25:05",-6.3,62.94,1007,0,0,0,0
"2013-12-24 17:27:00",381028,0,0,248.8,3.81,4.9,"2013-12-24 17:26:05",-6.3,62.5,1007,0,0,0,0
"2013-12-24 17:28:00",381029,0,0,252.8,2.875,3.9,"2013-12-24 17:27:05",-6.3,62.38,1007,0,0,0,0
"2013-12-24 17:29:00",381030,0,0,260,2.97,4.2,"2013-12-24 17:28:35",-6.3,62.88,1007,0,0,0,0
"2013-12-24 17:30:00",381031,0,0,268.5,2.825,3.7,"2013-12-24 17:30:00",-6.3,63.4,1007,0,0,0,0
"2013-12-24 17:31:00",381032,0,0,259.2,5.27,6.2,"2013-12-24 17:30:25",-6.3,63.4,1007,0,0,0,0
"2013-12-24 17:32:00",381033,0,0,256.1,3.63,5,"2013-12-24 17:31:05",-6.3,63.4,1007,0,0,0,0
"2013-12-24 17:33:00",381034,0,0,263.6,4.483,5.4,"2013-12-24 17:32:50",-6.3,63.56,1007,0,0,0,0
"2013-12-24 17:34:00",381035,0,0,263.3,4.07,4.6,"2013-12-24 17:33:30",-6.3,63.48,1007,0,0,0,0
"2013-12-24 17:36:00",381036,0,0,264.4,3.059,4.8,"2013-12-24 17:34:20",-6.3,64.03,1007,0,0,0,0
"2013-12-24 17:37:00",381037,0,0,268.3,2.85,3.5,"2013-12-24 17:37:00",-6.3,64.7,1007,0,0,0,0
"2013-12-24 17:38:00",381038,0,0,258.2,2.725,3.4,"2013-12-24 17:37:05",-6.3,64.81,1007,0,0,0,0
"2013-12-24 17:39:00",381039,0,0,248.2,2.25,3.1,"2013-12-24 17:38:50",-6.3,65.15,1007,0,0,0,0
"2013-12-24 17:40:00",381040,0,0,253.6,2.45,3.3,"2013-12-24 17:40:00",-6.3,64.96,1007,0,0,0,0
"2013-12-24 17:41:00",381041,0,0,254.5,2.025,2.8,"2013-12-24 17:40:35",-6.3,64.88,1007,0,0,0,0
"2013-12-24 17:42:00",381042,0,0,244.4,1.63,2.1,"2013-12-24 17:41:40",-6.3,64.5,1007,0,0,0,0
"2013-12-24 17:43:00",381043,0,0,262,2.65,3.5,"2013-12-24 17:43:00",-6.3,64.55,1007,0,0,0,0
"2013-12-24 17:44:00",381044,0,0,256.2,3.2,4,"2013-12-24 17:43:25",-6.3,64.56,1007,0,0,0,0
"2013-12-24 17:45:00",381045,0,0,253.2,3.94,5.4,"2013-12-24 17:44:10",-6.3,64.49,1007,0,0,0,0
"2013-12-24 17:46:00",381046,0,0,263.3,3.108,3.9,"2013-12-24 17:45:35",-6.225,64.5,1007,0,0,0,0
"2013-12-24 17:47:00",381047,0,0,255.1,2.89,4.1,"2013-12-24 17:46:45",-6.2,64.04,1007,0,0,0,0
"2013-12-24 17:48:00",381048,0,0,261.7,2.567,3.6,"2013-12-24 17:47:30",-6.2,63.77,1007,0,0,0,0
"2013-12-24 17:49:00",381049,0,0,243.9,2.15,2.5,"2013-12-24 17:48:30",-6.2,63.54,1007,0,0,0,0
"2013-12-24 17:50:00",381050,0,0,243.1,1.77,2,"2013-12-24 17:49:35",-6.2,63.55,1007,0,0,0,0
"2013-12-24 17:51:00",381051,0,0,220.6,1.708,2.4,"2013-12-24 17:51:00",-6.2,63.37,1007,0,0,0,0
"2013-12-24 17:52:00",381052,0,0,232.2,2.89,3.4,"2013-12-24 17:51:25",-6.2,63.11,1007,0,0,0,0
"2013-12-24 17:53:00",381053,0,0,245.3,3.042,4.4,"2013-12-24 17:52:55",-6.267,63.17,1007,0,0,0,0
"2013-12-24 17:54:00",381054,0,0,257.1,4.12,5,"2013-12-24 17:53:20",-6.3,63.31,1007,0,0,0,0
"2013-12-24 17:55:00",381055,0,0,257.3,3.6,4.3,"2013-12-24 17:54:40",-6.3,63.35,1008,0,0,0,0
"2013-12-24 17:56:00",381056,0,0,257.5,3.217,5.2,"2013-12-24 17:55:35",-6.3,63.81,1008,0,0,0,0
"2013-12-24 17:57:00",381057,0,0,253.9,3.57,5.2,"2013-12-24 17:56:50",-6.3,64.5,1008,0,0,0,0
"2013-12-24 17:59:00",381058,0,0,258.5,4.027,5.4,"2013-12-24 17:57:05",-6.209,65.19,1007,0,0,0,0
