"TOA5","sdle-sf01","CR1000","47777","CR1000.Std.24","CPU:SLDESF01Program-pyroandweather.CR1","27205","SF01"
"TIMESTAMP","RECORD","SlrW_Avg","SlrkJ_2_Tot","WindDir_Avg","WindSpd_Avg","WindSpd_Max","WindSpd_TMx","AirTemp_Avg","RelHum_Avg","AirPress_Avg","RainAmt_Avg","HailAmt_Avg","Result8_Avg","Result9_Avg"
"TS","RN","W/m^2","kJ/m^2","Degrees","m/s","m/s","m/s","Celsius","%","hPa","mm","hits/cm2","Units","Units"
"","","Avg","Tot","Avg","Avg","Max","TMx","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2013-12-24 10:00:00",380624,55.35,3.320743,241.2,3.583,4.8,"2013-12-24 09:59:35",-8.6,84.6,1004,0,0,0,0
"2013-12-24 10:01:00",380625,42.59,2.129282,245,3.68,5,"2013-12-24 10:00:25",-8.6,84.6,1004,0,0,0,0
"2013-12-24 10:03:00",380626,41.67,4.583602,246.5,4.482,6.3,"2013-12-24 10:02:10",-8.6,84.6,1004,0,0,0,0
"2013-12-24 10:04:00",380627,38.92,1.94589,250,3.69,4.4,"2013-12-24 10:03:05",-8.6,84.5,1004,0,0,0,0
"2013-12-24 10:05:00",380628,33.42,2.005196,242.8,3.567,4.8,"2013-12-24 10:04:35",-8.6,84.5,1004,0,0,0,0
"2013-12-24 10:06:00",380629,35.14,1.757024,245.5,3.9,5.1,"2013-12-24 10:06:00",-8.6,84.5,1004,0,0,0,0
"2013-12-24 10:08:00",380630,37.18,4.089476,244.7,4.005,5.1,"2013-12-24 10:07:05",-8.6,84.5,1004,0,0,0,0
"2013-12-24 10:09:00",380631,38.06,1.903059,255.9,3.87,4.8,"2013-12-24 10:08:20",-8.6,84.5,1004,0,0,0,0
"2013-12-24 10:10:00",380632,35.67,2.140244,255.4,4.025,6,"2013-12-24 10:09:40",-8.6,84.4,1004,0,0,0,0
"2013-12-24 10:11:00",380633,33.91,1.695514,271.8,2.79,3.6,"2013-12-24 10:10:55",-8.6,84.3,1004,0,0,0,0
"2013-12-24 10:12:00",380634,30.38,1.822907,265.8,3.325,4,"2013-12-24 10:11:15",-8.6,84.2,1004,0,0,0,0
"2013-12-24 10:13:00",380635,27.32,1.36607,269.8,2.35,3.4,"2013-12-24 10:12:15",-8.6,84.2,1004,0,0,0,0
"2013-12-24 10:14:00",380636,29.69,1.48466,284.6,2.79,3.4,"2013-12-24 10:13:20",-8.6,84.4,1004,0,0,0,0
"2013-12-24 10:15:00",380637,39.06,2.343396,274.3,3.092,4.3,"2013-12-24 10:14:15",-8.6,84.4,1004,0,0,0,0
"2013-12-24 10:16:00",380638,46.34,2.317055,271.4,2.36,2.9,"2013-12-24 10:15:35",-8.6,84.5,1004,0,0,0,0
"2013-12-24 10:18:00",380639,49.74,5.470922,251.1,3.077,4.4,"2013-12-24 10:16:20",-8.53,84.5,1004,0,0,0,0
"2013-12-24 10:19:00",380640,49.44,2.471918,249.7,2.82,4.4,"2013-12-24 10:19:00",-8.5,84.5,1004,0,0,0,0
"2013-12-24 10:20:00",380641,48.74,2.924325,234.4,4.042,5.6,"2013-12-24 10:19:05",-8.5,84.4,1004,0,0,0,0
"2013-12-24 10:21:00",380642,47.44,2.371978,243.6,3.95,4.7,"2013-12-24 10:20:55",-8.55,84.3,1004,0,0,0,0
"2013-12-24 10:22:00",380643,45.57,2.278644,263.7,3.54,4.1,"2013-12-24 10:21:40",-8.59,84.2,1004,0,0,0,0
"2013-12-24 10:23:00",380644,48.03,2.881534,248.8,3.775,4.9,"2013-12-24 10:22:15",-8.6,84.2,1004,0,0,0,0
"2013-12-24 10:24:00",380645,52.65,2.632262,248.6,2.9,3.7,"2013-12-24 10:23:35",-8.6,84.2,1004,0,0,0,0
"2013-12-24 10:26:00",380646,51.09,5.620288,242.5,3.227,6.6,"2013-12-24 10:25:45",-8.54,84.2,1004,0,0,0,0
"2013-12-24 10:27:00",380647,52.45,2.622363,248.6,2.69,4.7,"2013-12-24 10:26:05",-8.57,84,1004,0,0,0,0
"2013-12-24 10:28:00",380648,53.04,3.182428,257.8,2.6,4.6,"2013-12-24 10:27:50",-8.6,84.1,1004,0,0,0,0
"2013-12-24 10:29:00",380649,52.65,2.632263,244.3,2.64,3.1,"2013-12-24 10:29:00",-8.57,84.1,1004,0,0,0,0
"2013-12-24 10:31:00",380650,56.42,6.206723,259.3,3.059,4.1,"2013-12-24 10:30:05",-8.6,84,1004,0,0,0,0
"2013-12-24 10:32:00",380651,52.43,2.621252,249.6,3.12,4.5,"2013-12-24 10:32:00",-8.6,83.9,1004,0,0,0,0
"2013-12-24 10:33:00",380652,46.76,2.337923,239,2.97,5,"2013-12-24 10:32:05",-8.6,83.8,1004,0,0,0,0
"2013-12-24 10:34:00",380653,43.17,2.590477,250.2,3.608,4.7,"2013-12-24 10:33:25",-8.6,83.8,1004,0,0,0,0
"2013-12-24 10:35:00",380654,44.72,2.235777,230.6,2.71,3.2,"2013-12-24 10:34:50",-8.61,83.8,1004,0,0,0,0
"2013-12-24 10:36:00",380655,45.24,2.714553,244.8,2.167,2.9,"2013-12-24 10:35:15",-8.69,83.8,1004,0,0,0,0
"2013-12-24 10:37:00",380656,44.8,2.240139,247,3.09,4.2,"2013-12-24 10:36:15",-8.6,83.9,1004,0,0,0,0
"2013-12-24 10:38:00",380657,45.66,2.739791,243.1,2.525,3.8,"2013-12-24 10:37:05",-8.6,83.9,1004,0,0,0,0
"2013-12-24 10:39:00",380658,46.76,2.337877,242.4,3,3.9,"2013-12-24 10:39:00",-8.61,83.8,1004,0,0,0,0
"2013-12-24 10:40:00",380659,48.21,2.410353,241,2.95,3.6,"2013-12-24 10:39:05",-8.62,83.8,1004,0,0,0,0
"2013-12-24 10:41:00",380660,50.57,3.034083,240.2,2.617,4.3,"2013-12-24 10:41:00",-8.68,83.7,1004,0,0,0,0
"2013-12-24 10:42:00",380661,52.25,2.612395,254.6,3.72,5.2,"2013-12-24 10:41:35",-8.7,83.7,1004,0,0,0,0
"2013-12-24 10:43:00",380662,51.54,2.577237,254.4,3.09,4.7,"2013-12-24 10:42:20",-8.7,83.6,1004,0,0,0,0
"2013-12-24 10:44:00",380663,47.9,2.873712,241.8,4.025,5.1,"2013-12-24 10:43:15",-8.7,83.5,1004,0,0,0,0
"2013-12-24 10:45:00",380664,46.56,2.327977,242,3.37,4.2,"2013-12-24 10:44:10",-8.7,83.4,1004,0,0,0,0
"2013-12-24 10:47:00",380665,51.69,5.686019,239.2,2.841,4.3,"2013-12-24 10:46:45",-8.7,83.4,1004,0,0,0,0
"2013-12-24 10:48:00",380666,55.12,2.756236,219.6,2.85,3.6,"2013-12-24 10:47:20",-8.78,83.3,1004,0,0,0,0
"2013-12-24 10:49:00",380667,48.21,2.892387,241.8,1.567,2.3,"2013-12-24 10:48:35",-8.8,83.3,1004,0,0,0,0
"2013-12-24 10:50:00",380668,44.14,2.207172,234,2.82,3.6,"2013-12-24 10:49:30",-8.8,83.3,1004,0,0,0,0
"2013-12-24 10:51:00",380669,41.65,2.49926,239.1,3.075,4.1,"2013-12-24 10:50:30",-8.8,83.2,1004,0,0,0,0
"2013-12-24 10:52:00",380670,40.87,2.043545,249.5,2.85,3.9,"2013-12-24 10:52:00",-8.8,83.2,1004,0,0,0,0
"2013-12-24 10:54:00",380671,38.61,4.247362,242.2,3.159,3.9,"2013-12-24 10:53:20",-8.8,83.2,1004,0,0,0,0
"2013-12-24 10:55:00",380672,37.64,1.882097,234.6,2.95,4.1,"2013-12-24 10:54:10",-8.8,83.1,1004,0,0,0,0
"2013-12-24 10:56:00",380673,38.62,2.316948,238.2,3.542,4.8,"2013-12-24 10:55:35",-8.8,83.1,1004,0,0,0,0
"2013-12-24 10:57:00",380674,38.63,1.931525,240.7,2.49,3.3,"2013-12-24 10:56:35",-8.8,83.1,1004,0,0,0,0
"2013-12-24 10:58:00",380675,37.2,1.860146,243.9,2.85,4.3,"2013-12-24 10:57:55",-8.8,83.1,1004,0,0,0,0
"2013-12-24 10:59:00",380676,39.27,2.356452,246.8,4.408,5.5,"2013-12-24 10:58:15",-8.8,83,1004,0,0,0,0
"2013-12-24 11:00:00",380677,44.38,2.21917,246.2,3.5,5,"2013-12-24 10:59:05",-8.8,82.9,1004,0,0,0,0
"2013-12-24 11:01:00",380678,42.33,2.539805,241.8,3.425,6.3,"2013-12-24 11:00:45",-8.8,82.9,1004,0,0,0,0
"2013-12-24 11:02:00",380679,43.66,2.182932,242.9,2.92,3.7,"2013-12-24 11:01:05",-8.8,83,1004,0,0,0,0
"2013-12-24 11:03:00",380680,44.76,2.685848,245.1,3.3,5.3,"2013-12-24 11:02:55",-8.8,83.1,1004,0,0,0,0
"2013-12-24 11:04:00",380681,51.13,2.556289,250.9,3.55,4.4,"2013-12-24 11:03:30",-8.8,83,1004,0,0,0,0
"2013-12-24 11:05:00",380682,55.14,2.757208,243.8,3.26,4.9,"2013-12-24 11:04:20",-8.8,83,1004,0,0,0,0
"2013-12-24 11:06:00",380683,53.69,3.221681,243.3,4.025,5.4,"2013-12-24 11:05:05",-8.8,82.9,1004,0,0,0,0
"2013-12-24 11:07:00",380684,58.94,2.947177,249.8,2.98,4.3,"2013-12-24 11:06:45",-8.9,82.9,1004,0,0,0,0
"2013-12-24 11:08:00",380685,63.25,3.794883,252.3,3.55,5.3,"2013-12-24 11:07:40",-8.81,83,1004,0,0,0,0
"2013-12-24 11:09:00",380686,54.99,2.749546,258.8,3.15,3.7,"2013-12-24 11:08:50",-8.8,83,1004,0,0,0,0
"2013-12-24 11:11:00",380687,51.97,5.716543,247,3.673,5.2,"2013-12-24 11:09:10",-8.8,83,1004,0,0,0,0
"2013-12-24 11:12:00",380688,53.43,2.671613,249.9,2.98,3.4,"2013-12-24 11:11:40",-8.8,83,1004,0,0,0,0
"2013-12-24 11:14:00",380689,56.85,6.253561,257.9,2.591,4,"2013-12-24 11:13:15",-8.8,83.1,1004,0,0,0,0
"2013-12-24 11:15:00",380690,68.39,3.419412,242.1,3.19,4.1,"2013-12-24 11:14:05",-8.78,83.2,1004,0,0,0,0
"2013-12-24 11:16:00",380691,82.5,4.950093,237.3,3.675,4.4,"2013-12-24 11:15:40",-8.7,83.2,1004,0,0,0,0
"2013-12-24 11:17:00",380692,79.19,3.959603,236.6,4.36,6.4,"2013-12-24 11:16:30",-8.7,83,1004,0,0,0,0
"2013-12-24 11:19:00",380693,79.84,8.782292,249.9,4.723,7.6,"2013-12-24 11:17:25",-8.7,82.9,1004,0,0,0,0
"2013-12-24 11:20:00",380694,99.4,4.967646,252.5,3.03,3.8,"2013-12-24 11:19:55",-8.7,82.9,1004,0,0,0,0
"2013-12-24 11:21:00",380695,86.4,5.182898,242.8,3.1,4.4,"2013-12-24 11:20:40",-8.7,83,1004,0,0,0,0
"2013-12-24 11:22:00",380696,80.6,4.027743,247,3.62,5.3,"2013-12-24 11:21:50",-8.69,83,1004,0,0,0,0
"2013-12-24 11:23:00",380697,76.37,4.5823,245.8,4.05,5.3,"2013-12-24 11:22:25",-8.63,83,1004,0,0,0,0
"2013-12-24 11:24:00",380698,64.41,3.220703,252.2,3.22,3.9,"2013-12-24 11:23:45",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:25:00",380699,58.99,2.949489,259.1,2.86,3.6,"2013-12-24 11:24:15",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:26:00",380700,59.41,3.564423,256.4,3.017,4,"2013-12-24 11:25:05",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:27:00",380701,57.78,2.889079,241.5,3.05,4,"2013-12-24 11:26:50",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:28:00",380702,55.76,3.345822,244.2,2.742,3.4,"2013-12-24 11:27:20",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:29:00",380703,52.03,2.601332,233.3,2.93,3.7,"2013-12-24 11:29:00",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:30:00",380704,51.74,2.58705,250,3.07,3.8,"2013-12-24 11:29:40",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:31:00",380705,55.71,3.342506,255,3.383,5,"2013-12-24 11:30:25",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:32:00",380706,58.59,2.929609,250.4,3.23,4.6,"2013-12-24 11:31:40",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:33:00",380707,65.31,3.265582,230.1,2.69,4.7,"2013-12-24 11:33:00",-8.6,82.9,1004,0,0,0,0
"2013-12-24 11:34:00",380708,61.18,3.670717,264.6,2.692,6.1,"2013-12-24 11:34:00",-8.53,82.9,1004,0,0,0,0
"2013-12-24 11:35:00",380709,60.48,3.023985,241.9,3.97,5.8,"2013-12-24 11:34:05",-8.5,82.8,1004,0,0,0,0
"2013-12-24 11:36:00",380710,63.76,3.825537,245.6,3.1,4.2,"2013-12-24 11:35:05",-8.5,82.8,1004,0,0,0,0
"2013-12-24 11:37:00",380711,62.3,3.115125,239.2,2.55,3.4,"2013-12-24 11:37:00",-8.5,82.8,1004,0,0,0,0
"2013-12-24 11:38:00",380712,60.04,3.602654,266.4,4.133,6.3,"2013-12-24 11:37:20",-8.5,82.8,1004,0,0,0,0
"2013-12-24 11:39:00",380713,56.64,2.831819,253.8,3.24,4.4,"2013-12-24 11:38:40",-8.5,82.8,1004,0,0,0,0
"2013-12-24 11:40:00",380714,55.91,2.795583,238.2,3.71,5,"2013-12-24 11:39:20",-8.5,82.9,1004,0,0,0,0
"2013-12-24 11:41:00",380715,54.13,3.247963,254.3,2.575,3.8,"2013-12-24 11:40:05",-8.5,82.9,1004,0,0,0,0
"2013-12-24 11:42:00",380716,46.73,2.336586,250.2,3.77,5.3,"2013-12-24 11:41:40",-8.5,82.9,1004,0,0,0,0
"2013-12-24 11:44:00",380717,42.07,4.628135,250.3,3.177,4,"2013-12-24 11:42:05",-8.5,82.8,1004,0,0,0,0
"2013-12-24 11:45:00",380718,47.92,2.395864,264.7,4.81,5.8,"2013-12-24 11:44:45",-8.5,82.7,1004,0,0,0,0
"2013-12-24 11:47:00",380719,42.2,4.64242,248.9,3.014,4.4,"2013-12-24 11:45:30",-8.5,82.6,1004,0,0,0,0
"2013-12-24 11:48:00",380720,35.51,1.775511,267.7,3.63,4.9,"2013-12-24 11:47:10",-8.5,82.7,1004,0,0,0,0
"2013-12-24 11:49:00",380721,35.36,2.121397,248.8,3.117,3.7,"2013-12-24 11:48:40",-8.43,82.8,1004,0,0,0,0
"2013-12-24 11:50:00",380722,33.82,1.690959,250.9,2.93,3.6,"2013-12-24 11:49:10",-8.4,82.8,1004,0,0,0,0
"2013-12-24 11:51:00",380723,32.89,1.973141,242.8,2.725,3.3,"2013-12-24 11:50:55",-8.4,82.8,1004,0,0,0,0
"2013-12-24 11:52:00",380724,31.82,1.591031,242.6,1.26,1.5,"2013-12-24 11:51:25",-8.4,82.8,1004,0,0,0,0
"2013-12-24 11:53:00",380725,31.23,1.561383,261.1,2.4,3.6,"2013-12-24 11:52:45",-8.4,82.9,1004,0,0,0,0
"2013-12-24 11:54:00",380726,29.45,1.766702,249.8,2.7,4.4,"2013-12-24 11:54:00",-8.4,82.9,1004,0,0,0,0
"2013-12-24 11:55:00",380727,29.27,1.463642,244.6,3.43,4.6,"2013-12-24 11:54:10",-8.4,82.7,1004,0,0,0,0
"2013-12-24 11:56:00",380728,35.78,2.14659,264.3,3.367,4.5,"2013-12-24 11:55:50",-8.4,82.6,1004,0,0,0,0
"2013-12-24 11:57:00",380729,49.5,2.474878,251.2,3.37,4.3,"2013-12-24 11:56:10",-8.4,82.6,1004,0,0,0,0
"2013-12-24 11:59:00",380730,49.92,5.491083,241.8,3.732,5.6,"2013-12-24 11:57:15",-8.4,82.6,1004,0,0,0,0
